,Name,gender,is alive,age,Death_Probability
7455,Dodi al-Fayed,Male,no,42,0.00286
7456,Mohamed al-Fayed,Male,yes,81,0.07737999999999999
7457,Frank Faylen,Male,no,80,0.06978
7458,Vic Fazio,Male,yes,72,0.03343
7459,Kenneth Fearing,Male,no,59,0.009909999999999999
7460,Tom Fears,Male,no,78,0.05711
7462,Michael Fedele,Male,yes,59,0.009909999999999999
7463,Roger Federer,Male,yes,33,0.00137
7464,Kevin Federline,Male,yes,36,0.0017399999999999998
7465,Sergei Fedorov,Male,yes,45,0.0036299999999999995
7466,Chuck Feeney,Male,yes,83,0.09557
7467,Tom Feeney,Male,yes,56,0.00757
7468,John D. Feerick,Male,yes,78,0.05711
7469,Roshon Fegan,Male,yes,23,0.00125
7470,Brendan Fehr,Male,yes,37,0.0018899999999999998
7471,Oded Fehr,Male,yes,44,0.00335
7472,Jules Feiffer,Male,yes,85,0.11800000000000001
7473,Paul Feig,Male,yes,52,0.005379999999999999
7474,Edward F. Feighan,Male,yes,67,0.02122
7475,Kenneth Feinberg,Male,yes,69,0.02538
7476,Steve Feinberg,Male,yes,54,0.00632
7477,Russ Feingold,Male,yes,61,0.01192
7479,Michael Feinstein,Male,yes,58,0.009059999999999999
7481,Douglas Feith,Male,yes,61,0.01192
7482,Fritz Feld,Male,no,93,0.25138
7483,Meyer Feldberg,Male,yes,72,0.03343
7485,George Feldenkreis,Male,yes,79,0.06305
7486,Don Felder,Male,yes,67,0.02122
7487,Ben Feldman,Male,yes,34,0.00148
7488,Corey Feldman,Male,yes,43,0.0031
7489,Marty Feldman,Male,no,49,0.00457
7490,Morton Feldman,Male,no,61,0.01192
7493,Al Feldstein,Male,no,89,0.17584
7494,Martin Feldstein,Male,yes,75,0.04299
7495,José Feliciano,Male,yes,69,0.02538
7497,Norman Fell,Male,no,74,0.03942
7498,Bob Feller,Male,no,92,0.23085999999999998
7499,Federico Fellini,Male,no,73,0.03633
7500,William J. Fellner,Male,no,78,0.05711
7501,Julian Fellowes,Male,yes,65,0.01753
7503,W. Mark Felt,Male,no,95,0.29443
7504,Ed Felten,Male,yes,51,0.00504
7505,Dennis Felton,Male,yes,51,0.00504
7506,Tom Felton,Male,yes,27,0.00106
7507,Freddy Fender,Male,no,69,0.02538
7508,Leo Fender,Male,no,82,0.08596000000000001
7509,John B. Fenn,Male,no,93,0.25138
7511,Christian Fennesz,Male,yes,52,0.005379999999999999
7512,Frank Fenton,Male,no,51,0.00504
7513,Adrian Fenty,Male,yes,44,0.00335
7514,Colm Feore,Male,yes,56,0.00757
7515,Heino Ferch,Male,yes,51,0.00504
7517,Rio Ferdinand,Male,yes,36,0.0017399999999999998
7518,Kirk Ferentz,Male,yes,59,0.009909999999999999
7519,Colin Ferguson,Male,yes,56,0.00757
7520,Colin Ferguson,Male,yes,42,0.00286
7521,Craig Ferguson,Male,yes,52,0.005379999999999999
7522,Glenn W. Ferguson,Male,no,78,0.05711
7523,Jay R. Ferguson,Male,yes,40,0.00244
7524,Jesse Tyler Ferguson,Male,yes,39,0.00224
7525,Maynard Ferguson,Male,no,78,0.05711
7526,Michael Ferguson,Male,yes,44,0.00335
7527,Niall Ferguson,Male,yes,50,0.0047799999999999995
7529,"Roger W. Ferguson, Jr.",Male,yes,63,0.01444
7533,E. James Ferland,Male,yes,72,0.03343
7534,Guy Ferland,Male,yes,48,0.004379999999999999
7536,Randolph M. Ferlic,Male,yes,78,0.05711
7537,John Ferling,Male,yes,74,0.03942
7538,Lawrence Ferlinghetti,Male,yes,95,0.29443
7540,Enrico Fermi,Male,no,53,0.0058
7541,Fernando Fernán-Gómez,Male,no,86,0.13083
7542,Fernandel,Male,no,68,0.02323
7543,Ferdinand F. Fernandez,Male,yes,77,0.05184
7544,Leonel Fernández,Male,yes,61,0.01192
7545,Vicente Fernandez,Male,yes,74,0.03942
7547,Gil de Ferran,Male,yes,47,0.00418
7548,Abel Ferrara,Male,yes,63,0.01444
7549,Jerry Ferrara,Male,yes,35,0.0016
7552,Gianfranco Ferrè,Male,no,63,0.01444
7553,Louis Ferreira,Male,yes,47,0.00418
7555,Will Ferrell,Male,yes,47,0.00418
7556,Jose Ferrer,Male,no,83,0.09557
7557,Mel Ferrer,Male,no,91,0.21141
7558,Miguel Ferrer,Male,yes,59,0.009909999999999999
7560,Juan Carlos Ferrero,Male,yes,34,0.00148
7561,Jim Ferrier,Male,no,71,0.03059
7562,Lou Ferrigno,Male,yes,63,0.01444
7563,Charles D. Ferris,Male,yes,81,0.07737999999999999
7565,Bryan Ferry,Male,yes,69,0.02538
7566,Albert Fert,Male,yes,76,0.04715
7568,Stepin Fetchit,Male,no,83,0.09557
7569,Emanuel Feuermann,Male,no,40,0.00244
7570,Mark Feuerstein,Male,yes,43,0.0031
7571,Edwin Feulner,Male,yes,73,0.03633
7572,Mark Few,Male,yes,52,0.005379999999999999
7574,Paul K. Feyerabend,Male,no,70,0.02785
7575,Richard Feynman,Male,no,70,0.02785
7576,Lupe Fiasco,Male,yes,32,0.00128
7577,William Fichtner,Male,yes,58,0.009059999999999999
7578,Hanno C. Fiedler,Male,yes,69,0.02538
7579,John Fiedler,Male,no,80,0.06978
7580,Leslie A. Fiedler,Male,no,86,0.13083
7581,Doug Fieger,Male,no,58,0.009059999999999999
7584,Marshall Field IV,Male,no,49,0.00457
7588,Cecil Fielder,Male,yes,51,0.00504
7589,Prince Fielder,Male,yes,30,0.00116
7590,Fred F. Fielding,Male,yes,75,0.04299
7593,Noel Fielding,Male,yes,41,0.00264
7595,Cleo Fields,Male,yes,52,0.005379999999999999
7598,Jack M. Fields,Male,yes,62,0.01311
7601,Joseph Fiennes,Male,yes,44,0.00335
7602,Ralph Fiennes,Male,yes,52,0.005379999999999999
7603,Ranulph Fiennes,Male,yes,70,0.02785
7604,Harvey Fierstein,Male,yes,62,0.01311
7605,Mike Figgis,Male,yes,66,0.01932
7606,Luís Figo,Male,yes,42,0.00286
7607,Hans Filbinger,Male,no,94,0.27296
7608,Thom Filicia,Male,yes,46,0.00392
7609,Mark Filip,Male,yes,48,0.004379999999999999
7610,Nathan Fillion,Male,yes,43,0.0031
7611,François Fillon,Male,yes,60,0.01086
7612,Bob Filner,Male,yes,72,0.03343
7613,David Filo,Male,yes,48,0.004379999999999999
7614,Dani Filth,Male,yes,41,0.00264
7615,Travis Fimmel,Male,yes,35,0.0016
7616,Cliff Finch,Male,no,59,0.009909999999999999
7618,Jon Finch,Male,no,70,0.02785
7619,Peter Finch,Male,no,61,0.01192
7620,Robert H. Finch,Male,no,70,0.02785
7621,Timothy W. Finchem,Male,yes,67,0.02122
7622,David Fincher,Male,yes,52,0.005379999999999999
7623,Stephen Fincher,Male,yes,41,0.00264
7624,Troy Findley,Male,yes,50,0.0047799999999999995
7626,Larry Fine,Male,no,73,0.03633
7628,Bruno de Finetti,Male,no,79,0.06305
7629,Eric D. Fingerhut,Male,yes,55,0.0069099999999999995
7630,Rollie Fingers,Male,yes,68,0.02323
7632,Tom Fink,Male,yes,86,0.13083
7633,Fyvush Finkel,Male,yes,91,0.21141
7634,Norman Finkelstein,Male,yes,61,0.01192
7635,Frank Finlay,Male,yes,88,0.15972999999999998
7636,Cameron Finley,Male,yes,27,0.00106
7637,Charlie Finley,Male,no,78,0.05711
7641,John Finn,Male,yes,62,0.01311
7642,Neil Finn,Male,yes,56,0.00757
7643,Robert Finn,Male,yes,69,0.02538
7644,Tim Finn,Male,yes,62,0.01311
7645,Christian Finnegan,Male,yes,41,0.00264
7646,John D. Finnegan,Male,yes,65,0.01753
7647,Albert Finney,Male,yes,78,0.05711
7648,Jack Finney,Male,no,84,0.10625
7651,Dow Finsterwald,Male,yes,85,0.11800000000000001
7656,Andrew Z. Fire,Male,yes,55,0.0069099999999999995
7657,Andrew Firestone,Male,yes,39,0.00224
7658,Leonard K. Firestone,Male,no,89,0.17584
7659,Rudolf Firkusny,Male,no,82,0.08596000000000001
7660,Sam Firstenberg,Male,yes,64,0.0159
7661,Colin Firth,Male,yes,54,0.00632
7662,Peter Firth,Male,yes,61,0.01192
7663,Sir Raymond Firth,Male,no,101,0.41091000000000005
7664,Siegfried Fischbacher,Male,yes,75,0.04299
7665,Bobby Fischer,Male,no,65,0.01753
7666,Edmond H. Fischer,Male,yes,94,0.27296
7667,Ernst Otto Fischer,Male,no,89,0.17584
7668,Fritz Fischer,Male,no,91,0.21141
7669,Heinz Fischer,Male,yes,76,0.04715
7671,Joschka Fischer,Male,yes,66,0.01932
7672,Fish,Male,yes,56,0.00757
7673,"Hamilton Fish, Jr.",Male,no,70,0.02785
7674,Stanley Fish,Male,yes,76,0.04715
7675,J. Dudley Fishburn,Male,yes,68,0.02323
7676,Laurence Fishburne,Male,yes,53,0.0058
7680,D. Michael Fisher,Male,yes,70,0.02785
7681,Derek Fisher,Male,yes,40,0.00244
7682,Donald Fisher,Male,no,81,0.07737999999999999
7683,Donne F. Fisher,Male,yes,76,0.04715
7684,Eddie Fisher,Male,no,82,0.08596000000000001
7686,Franklin M. Fisher,Male,yes,80,0.06978
7689,Jeff Fisher,Male,yes,56,0.00757
7691,Lee Fisher,Male,yes,63,0.01444
7692,Max M. Fisher,Male,no,97,0.33576999999999996
7693,Raymond C. Fisher,Male,yes,75,0.04299
7694,Richard W. Fisher,Male,yes,65,0.01753
7695,Terence Fisher,Male,no,76,0.04715
7696,Hal Fishman,Male,no,76,0.04715
7697,Jay S. Fishman,Male,yes,62,0.01311
7698,Jon Fishman,Male,yes,49,0.00457
7699,Michael Fishman,Male,yes,33,0.00137
7700,Carlton Fisk,Male,yes,67,0.02122
7701,Robert Fisk,Male,yes,68,0.02323
7703,Bill Fitch,Male,yes,80,0.06978
7704,Val Fitch,Male,yes,91,0.21141
7705,Donald V. Fites,Male,yes,80,0.06978
7706,Emerson Fittipaldi,Male,yes,68,0.02323
7707,Dudley Fitts,Male,no,65,0.01753
7708,Edward Fitzalan-Howard,Male,yes,58,0.009059999999999999
7709,Dan Fitzgerald,Male,no,68,0.02323
7711,Garret FitzGerald,Male,no,85,0.11800000000000001
7712,Niall FitzGerald,Male,yes,69,0.02538
7713,Patrick J. Fitzgerald,Male,yes,54,0.00632
7715,Peter Fitzgerald,Male,yes,54,0.00632
7717,Thom Fitzgerald,Male,yes,46,0.00392
7718,Leo Fitzpatrick,Male,yes,36,0.0017399999999999998
7719,Mike Fitzpatrick,Male,yes,51,0.00504
7720,Henry FitzRoy,Male,yes,36,0.0017399999999999998
7721,Cotton Fitzsimmons,Male,no,73,0.03633
7722,Dennis J. FitzSimons,Male,yes,64,0.0159
7723,Marlin Fitzwater,Male,yes,72,0.03343
7724,Paul Fix,Male,no,82,0.08596000000000001
7725,Lil' Fizz,Male,yes,29,0.0011099999999999999
7726,Joe Flacco,Male,yes,29,0.0011099999999999999
7729,Jim Flaherty,Male,no,65,0.01753
7730,Joe Flaherty,Male,yes,73,0.03633
7731,Peter F. Flaherty,Male,no,81,0.07737999999999999
7732,Ray Flaherty,Male,no,91,0.21141
7733,Ric Flair,Male,yes,65,0.01753
7734,Floyd H. Flake,Male,yes,69,0.02538
7735,Jeff Flake,Male,yes,52,0.005379999999999999
7736,Bob Flanagan,Male,no,44,0.00335
7738,Michael Flanagan,Male,yes,52,0.005379999999999999
7739,Tommy Flanagan,Male,yes,49,0.00457
7740,Ed Flanders,Male,no,61,0.01192
7741,Sean Patrick Flanery,Male,yes,49,0.00457
7742,Joe Flanigan,Male,yes,47,0.00418
7743,Timothy Flanigan,Male,yes,61,0.01192
7746,John Flansburgh,Male,yes,54,0.00632
7747,Michael Flatley,Male,yes,56,0.00757
7748,Ira Flatow,Male,yes,65,0.01753
7749,Lester Flatt,Male,no,65,0.01753
7750,Joel M. Flaum,Male,yes,78,0.05711
7751,Flavor Flav,Male,yes,55,0.0069099999999999995
7752,Bobby Flay,Male,yes,50,0.0047799999999999995
7753,Flea,Male,yes,52,0.005379999999999999
7754,Bela Fleck,Male,yes,56,0.00757
7755,Jack Fleck,Male,no,93,0.25138
7756,Gary Fleder,Male,yes,49,0.00457
7758,Ari Fleischer,Male,yes,54,0.00632
7759,Richard Fleischer,Male,no,90,0.19307
7760,Chuck Fleischmann,Male,yes,52,0.005379999999999999
7761,Martin Fleischmann,Male,no,85,0.11800000000000001
7762,Leon Fleisher,Male,yes,86,0.13083
7764,Noah Fleiss,Male,yes,30,0.00116
7765,Andrew Fleming,Male,yes,51,0.00504
7766,Art Fleming,Male,no,71,0.03059
7767,Eric Fleming,Male,no,41,0.00264
7768,Ian Fleming,Male,no,56,0.00757
7769,John Fleming,Male,yes,63,0.01444
7772,Robben W. Fleming,Male,no,94,0.27296
7773,Dennis Flemion,Male,no,57,0.00828
7774,Jimmy Flemion,Male,yes,54,0.00632
7775,Arthur S. Flemming,Male,no,91,0.21141
7776,Jason Flemyng,Male,yes,48,0.004379999999999999
7777,Rodman Flender,Male,yes,52,0.005379999999999999
7778,Andrew Fletcher,Male,yes,53,0.0058
7780,Brendan Fletcher,Male,yes,33,0.00137
7781,Dexter Fletcher,Male,yes,48,0.004379999999999999
7782,Ernie Fletcher,Male,yes,62,0.01311
7783,Joseph Fletcher,Male,no,86,0.13083
7785,William A. Fletcher,Male,yes,69,0.02538
7786,Antony Flew,Male,no,87,0.14473
7787,Friedrich Karl Flick,Male,no,79,0.06305
7789,Lil' Flip,Male,yes,33,0.00137
7790,Ronnie G. Flippo,Male,yes,77,0.05184
7793,Curt Flood,Male,no,59,0.009909999999999999
7794,Dann Florek,Male,yes,64,0.0159
7795,Myron Floren,Male,no,86,0.13083
7796,Tyler Florence,Male,yes,43,0.0031
7797,Bill Flores,Male,yes,60,0.01086
7798,Tom Flores,Male,yes,77,0.05184
7799,Robert Florey,Male,no,79,0.06305
7800,Juan Diego Flórez,Male,yes,41,0.00264
7801,Flo Rida,Male,yes,35,0.0016
7802,James Florio,Male,yes,77,0.05184
7803,Steven Florio,Male,no,58,0.009059999999999999
7804,Med Flory,Male,no,88,0.15972999999999998
7805,Paul J. Flory,Male,no,75,0.04299
7806,Brandon Flowers,Male,yes,33,0.00137
7808,Wayland Flowers,Male,no,49,0.00457
7809,Eddie Floyd,Male,yes,79,0.06305
7810,Pretty Boy Floyd,Male,no,30,0.00116
7811,Ray Floyd,Male,yes,72,0.03343
7812,Tim Floyd,Male,yes,60,0.01086
7814,Patrick Flueger,Male,yes,31,0.00121
7815,Doug Flutie,Male,yes,52,0.005379999999999999
7816,Errol Flynn,Male,no,50,0.0047799999999999995
7817,Joe Flynn,Male,no,50,0.0047799999999999995
7818,John Flynn,Male,no,75,0.04299
7820,Neil Flynn,Male,yes,54,0.00632
7821,Raymond L. Flynn,Male,yes,75,0.04299
7822,Vince Flynn,Male,no,47,0.00418
7824,Jack Flynt,Male,no,93,0.25138
7825,Larry Flynt,Male,yes,72,0.03343
7826,Dario Fo,Male,yes,88,0.15972999999999998
7828,Jonathan Safran Foer,Male,yes,37,0.0018899999999999998
7829,Robert W. Fogel,Male,no,87,0.14473
7830,Dan Fogelberg,Male,no,56,0.00757
7831,John Fogerty,Male,yes,69,0.02538
7832,Tom Fogerty,Male,no,49,0.00457
7833,Dusty Foggo,Male,yes,60,0.01086
7834,Jared Fogle,Male,yes,37,0.0018899999999999998
7835,Ronald R. Fogleman,Male,yes,72,0.03343
7836,Thomas Foglietta,Male,no,76,0.04715
7837,Phil Foglio,Male,yes,58,0.009059999999999999
7838,Ben Folds,Male,yes,48,0.004379999999999999
7839,Dave Foley,Male,yes,51,0.00504
7840,James Foley,Male,yes,61,0.01192
7841,James B. Foley,Male,yes,57,0.00828
7842,Mark Foley,Male,yes,60,0.01086
7843,Mick Foley,Male,yes,49,0.00457
7844,Red Foley,Male,no,58,0.009059999999999999
7845,Scott Foley,Male,yes,42,0.00286
7846,Thomas C. Foley,Male,yes,62,0.01311
7847,Timothy Foley,Male,yes,68,0.02323
7848,Tom Foley,Male,no,84,0.10625
7850,"Jim Folsom, Jr.",Male,yes,65,0.01753
7852,Henry Fonda,Male,no,77,0.05184
7854,Peter Fonda,Male,yes,74,0.03942
7855,Benson Fong,Male,no,71,0.03059
7856,Hiram Fong,Male,no,98,0.35496
7857,Kam Fong,Male,no,84,0.10625
7858,Matt Fong,Male,no,58,0.009059999999999999
7860,Eddie Fontaine,Male,no,65,0.01753
7861,Frank Fontaine,Male,no,58,0.009059999999999999
7864,Michael Foot,Male,no,97,0.33576999999999996
7865,Horton Foote,Male,no,93,0.25138
7866,Shelby Foote,Male,no,89,0.17584
7867,Dick Foran,Male,no,69,0.02538
7869,Bryan Forbes,Male,no,87,0.14473
7872,Malcolm Forbes,Male,no,71,0.03059
7873,Michael Forbes,Male,yes,62,0.01311
7875,Randy Forbes,Male,yes,62,0.01311
7876,Steve Forbes,Male,yes,67,0.02122
7877,Thomas King Forcade,Male,no,33,0.00137
7879,John Force,Male,yes,65,0.01753
7884,Danny Ford,Male,yes,66,0.01932
7885,Doug Ford,Male,yes,92,0.23085999999999998
7886,Edsel B. Ford II,Male,yes,66,0.01932
7888,Gerald Ford,Male,no,93,0.25138
7889,Glenn Ford,Male,no,90,0.19307
7890,Harold Ford,Male,yes,44,0.00335
7891,"Harold Ford, Sr.",Male,yes,69,0.02538
7892,Harrison Ford,Male,yes,72,0.03343
7893,Henry Ford II,Male,no,70,0.02785
7894,John M. Ford,Male,no,49,0.00457
7896,Luke Ford,Male,yes,48,0.004379999999999999
7900,Paul Ford,Male,no,75,0.04299
7901,Richard Ford,Male,yes,70,0.02785
7903,Steven Ford,Male,yes,58,0.009059999999999999
7904,Tennessee Ernie Ford,Male,no,72,0.03343
7905,Thomas Mikal Ford,Male,yes,52,0.005379999999999999
7906,Tom Ford,Male,yes,53,0.0058
7907,Trent Ford,Male,yes,35,0.0016
7908,Wendell H. Ford,Male,yes,90,0.19307
7909,Whitey Ford,Male,yes,86,0.13083
7911,"William Clay Ford, Sr.",Male,no,89,0.17584
7912,"William Clay Ford, Jr.",Male,yes,57,0.00828
7913,William D. Ford,Male,no,77,0.05184
7914,Kirk Fordice,Male,no,70,0.02785
7915,Ken Foree,Male,yes,66,0.01932
7917,George Foreman,Male,yes,65,0.01753
7919,Noël Forgeard,Male,yes,68,0.02323
7921,Milos Forman,Male,yes,82,0.08596000000000001
7922,Chet Forrest,Male,no,84,0.10625
7923,Frederic Forrest,Male,yes,78,0.05711
7925,Steve Forrest,Male,no,89,0.17584
7927,Peter Forsberg,Male,yes,41,0.00264
7928,Werner Forssmann,Male,no,75,0.04299
7929,Marc Forster,Male,yes,45,0.0036299999999999995
7930,Robert Forster,Male,yes,73,0.03633
7931,Bill Forsyth,Male,yes,68,0.02323
7932,Bruce Forsyth,Male,yes,86,0.13083
7933,Frederick Forsyth,Male,yes,76,0.04715
7935,John Forsythe,Male,no,92,0.23085999999999998
7936,William Forsythe,Male,yes,59,0.009909999999999999
7937,Randall M. Fort,Male,yes,58,0.009059999999999999
7938,Abe Fortas,Male,no,72,0.03343
7939,Will Forte,Male,yes,44,0.00335
7940,Jeff Fortenberry,Male,yes,54,0.00632
7941,Larry Fortensky,Male,yes,62,0.01311
7942,Dan Fortmann,Male,no,79,0.06305
7943,Luis Fortuño,Male,yes,54,0.00632
7944,Pim Fortuyn,Male,no,54,0.00632
7945,Dick Fosbury,Male,yes,67,0.02122
7946,Joe Foss,Male,no,88,0.15972999999999998
7948,Bob Fosse,Male,no,60,0.01086
7949,Vito Fossella,Male,yes,49,0.00457
7951,Alan Dean Foster,Male,yes,68,0.02323
7952,Ben Foster,Male,yes,34,0.00148
7953,Bill Foster,Male,yes,59,0.009909999999999999
7954,David Foster,Male,yes,65,0.01753
7957,Jon Foster,Male,yes,30,0.00116
7958,Lawrence Foster,Male,yes,73,0.03633
7960,"Murphy J. Foster, Jr.",Male,yes,84,0.10625
7961,Norman Foster,Male,yes,79,0.06305
7962,Norman Foster,Male,no,76,0.04715
7963,Preston Foster,Male,no,70,0.02785
7966,Vince Foster,Male,no,48,0.004379999999999999
7967,Michel Foucault,Male,no,58,0.009059999999999999
7968,W. Frank Fountain,Male,yes,70,0.02785
7969,Pierre Fournier,Male,no,80,0.06978
7970,Dan Fouts,Male,yes,63,0.01444
7971,Donald Fowler,Male,yes,79,0.06305
7972,Harry Fowler,Male,no,86,0.13083
7973,Henry H. Fowler,Male,no,92,0.23085999999999998
7974,Jim Fowler,Male,yes,82,0.08596000000000001
7975,Norman Fowler,Male,yes,76,0.04715
7976,Peter Fowler,Male,no,73,0.03633
7977,Robbie Fowler,Male,yes,39,0.00224
7979,William A. Fowler,Male,no,84,0.10625
7980,"Wyche Fowler, Jr.",Male,yes,74,0.03942
7981,John Fowles,Male,no,79,0.06305
7982,Douglas Fowley,Male,no,87,0.14473
7983,Bernard Fox,Male,yes,87,0.14473
7984,Edward Fox,Male,yes,77,0.05184
7986,James Fox,Male,yes,75,0.04299
7987,John Fox,Male,yes,59,0.009909999999999999
7988,Jon D. Fox,Male,yes,67,0.02122
7990,Justin Fox,Male,yes,50,0.0047799999999999995
7992,Liam Fox,Male,yes,53,0.0058
7994,Matthew Fox,Male,yes,48,0.004379999999999999
7995,Matthew Fox,Male,yes,74,0.03942
7997,Michael J. Fox,Male,yes,53,0.0058
7998,Nellie Fox,Male,no,48,0.004379999999999999
7999,Richard K. Fox,Male,yes,89,0.17584
8000,Rick Fox,Male,yes,45,0.0036299999999999995
8001,Sam Fox,Male,yes,85,0.11800000000000001
8003,Vicente Fox,Male,yes,72,0.03343
8004,Virgil Fox,Male,no,68,0.02323
8007,Robert Foxworth,Male,yes,73,0.03633
8008,Jeff Foxworthy,Male,yes,56,0.00757
8009,Jamie Foxx,Male,yes,47,0.00418
8010,Jimmie Foxx,Male,no,60,0.01086
8011,Redd Foxx,Male,no,69,0.02538
8013,"Eddie Foy, Jr.",Male,no,78,0.05711
8014,A. J. Foyt,Male,yes,79,0.06305
8015,Mikhail Fradkov,Male,yes,64,0.0159
8016,Marshall Frady,Male,no,64,0.0159
8018,James Frain,Male,yes,46,0.00392
8019,Nikolai Fraiture,Male,yes,36,0.0017399999999999998
8020,Jonathan Frakes,Male,yes,62,0.01311
8022,Peter Frampton,Male,yes,64,0.0159
8023,"Bill France, Jr.",Male,no,74,0.03942
8024,Brian France,Male,yes,52,0.005379999999999999
8025,Zino Francescatti,Male,no,89,0.17584
8026,Dennis Franchione,Male,yes,63,0.01444
8027,Dario Franchitti,Male,yes,41,0.00264
8029,Tony Franciosa,Male,no,78,0.05711
8033,Dick Francis,Male,no,90,0.19307
8034,Freddie Francis,Male,no,90,0.19307
8037,Robert Francis,Male,no,25,0.00114
8038,Sam Francis,Male,no,71,0.03059
8039,wiL Francis,Male,yes,32,0.00128
8040,James Franciscus,Male,no,57,0.00828
8041,Don Francks,Male,yes,82,0.08596000000000001
8042,Dave Franco,Male,yes,29,0.0011099999999999999
8043,James Franco,Male,yes,36,0.0017399999999999998
8044,Jesus Franco,Male,no,83,0.09557
8046,Terry Francona,Male,yes,55,0.0069099999999999995
8047,Barney Frank,Male,yes,74,0.03942
8048,Hans Frank,Male,no,46,0.00392
8049,Ilya M. Frank,Male,no,82,0.08596000000000001
8050,Jason David Frank,Male,yes,41,0.00264
8051,Lawrence Frank,Male,yes,44,0.00335
8052,Melvin Frank,Male,no,75,0.04299
8053,Milton Frank,Male,no,74,0.03942
8054,Thomas Frank,Male,yes,49,0.00457
8055,Walter N. Frank,Male,no,92,0.23085999999999998
8056,Ze Frank,Male,yes,42,0.00286
8057,David Frankel,Male,yes,55,0.0069099999999999995
8058,Jeffrey A. Frankel,Male,yes,62,0.01311
8059,Al Franken,Male,yes,63,0.01444
8060,Steve Franken,Male,no,80,0.06978
8061,John Frankenheimer,Male,no,72,0.03343
8066,Carl Franklin,Male,yes,65,0.01753
8067,Don Franklin,Male,yes,54,0.00632
8068,Joe Franklin,Male,yes,88,0.15972999999999998
8069,John Hope Franklin,Male,no,94,0.27296
8070,Kirk Franklin,Male,yes,44,0.00335
8071,Martin E. Franklin,Male,yes,50,0.0047799999999999995
8072,Melvin Franklin,Male,no,53,0.0058
8077,Bob Franks,Male,no,59,0.009909999999999999
8078,Gary Franks,Male,yes,61,0.01192
8079,Tommy Franks,Male,yes,69,0.02538
8080,Trent Franks,Male,yes,57,0.00828
8081,Bob Frankston,Male,yes,65,0.01753
8083,Michael Franti,Male,yes,47,0.00418
8085,Chris Frantz,Male,yes,63,0.01444
8086,Arthur Franz,Male,no,86,0.13083
8087,Dennis Franz,Male,yes,70,0.02785
8088,Eduard Franz,Male,no,81,0.07737999999999999
8089,Jonathan Franzen,Male,yes,55,0.0069099999999999995
8090,Daniel Franzese,Male,yes,36,0.0017399999999999998
8091,Andy Fraser,Male,yes,62,0.01311
8092,Bill Fraser,Male,no,79,0.06305
8093,Brendan Fraser,Male,yes,46,0.00392
8095,Donald M. Fraser,Male,yes,90,0.19307
8098,Mad Frankie Fraser,Male,yes,91,0.21141
8099,Malcolm Fraser,Male,yes,84,0.10625
8101,Mike Fratello,Male,yes,67,0.02122
8102,Mark Frauenfelder,Male,yes,54,0.00632
8103,Frank Frazetta,Male,no,82,0.08596000000000001
8104,Joe Frazier,Male,no,67,0.02122
8105,Walt Frazier,Male,yes,69,0.02538
8106,J. Allen Frear,Male,no,90,0.19307
8107,Stephen Frears,Male,yes,73,0.03633
8108,Frank Kelly Freas,Male,no,83,0.09557
8109,Stan Freberg,Male,yes,88,0.15972999999999998
8110,Riccardo Freda,Male,no,90,0.19307
8113,"W. D. Frederick, Jr.",Male,yes,80,0.06978
8114,Prince Frederik,Male,yes,46,0.00392
8115,Lars Frederiksen,Male,yes,45,0.0036299999999999995
8116,Alan Freed,Male,no,43,0.0031
8117,Bert Freed,Male,no,75,0.04299
8118,Daniel J. Freed,Male,no,83,0.09557
8119,A. Stone Freedberg,Male,no,101,0.41091000000000005
8120,Eugene M. Freedman,Male,yes,82,0.08596000000000001
8121,Louis Freeh,Male,yes,64,0.0159
8122,"Al Freeman, Jr.",Male,no,78,0.05711
8125,Charles E. Freeman,Male,yes,81,0.07737999999999999
8129,Martin Freeman,Male,yes,43,0.0031
8131,Morgan Freeman,Male,yes,77,0.05184
8132,Orville L. Freeman,Male,no,85,0.11800000000000001
8133,Paul Freeman,Male,yes,71,0.03059
8134,Richard Freeman,Male,yes,71,0.03059
